"pred","obs","模型"
0.289727781836089,0,"优化模型 (X+Z)"
0.281490901638879,0,"优化模型 (X+Z)"
0.206748329564509,0,"优化模型 (X+Z)"
0.221995546396543,0,"优化模型 (X+Z)"
0.00216665543922346,0,"优化模型 (X+Z)"
0.125147017850097,0,"优化模型 (X+Z)"
0.0023098605259289,0,"优化模型 (X+Z)"
0.0493645242382333,0,"优化模型 (X+Z)"
0.558177725073368,1,"优化模型 (X+Z)"
0.717643175200492,0,"优化模型 (X+Z)"
0.319407928104288,0,"优化模型 (X+Z)"
0.745225655715223,0,"优化模型 (X+Z)"
0.0142546936394586,0,"优化模型 (X+Z)"
0.0133084496424756,0,"优化模型 (X+Z)"
0.0177675338614907,0,"优化模型 (X+Z)"
0.00658219992844079,0,"优化模型 (X+Z)"
0.110373545021247,0,"优化模型 (X+Z)"
0.00437742148830166,0,"优化模型 (X+Z)"
0.00803975365947313,0,"优化模型 (X+Z)"
0.0436811701301915,1,"优化模型 (X+Z)"
0.546848455531576,1,"优化模型 (X+Z)"
0.275897971817046,1,"优化模型 (X+Z)"
0.523723558294158,0,"优化模型 (X+Z)"
0.00426066339416133,0,"优化模型 (X+Z)"
0.24878536997221,0,"优化模型 (X+Z)"
0.0134773501805012,0,"优化模型 (X+Z)"
0.26883535946151,0,"优化模型 (X+Z)"
0.0229249947004943,0,"优化模型 (X+Z)"
0.0610706854831114,0,"优化模型 (X+Z)"
0.492896531827004,1,"优化模型 (X+Z)"
0.140560311244748,0,"优化模型 (X+Z)"
0.0244624743509849,0,"优化模型 (X+Z)"
0.00252054978601137,0,"优化模型 (X+Z)"
0.154238165777816,0,"优化模型 (X+Z)"
0.170615167183806,0,"优化模型 (X+Z)"
0.0125432798929298,0,"优化模型 (X+Z)"
0.0269503071423708,0,"优化模型 (X+Z)"
0.0391354966564465,0,"优化模型 (X+Z)"
0.193279261932544,0,"优化模型 (X+Z)"
0.120460695198494,0,"优化模型 (X+Z)"
0.00910713358168229,0,"优化模型 (X+Z)"
0.0951303389358852,0,"优化模型 (X+Z)"
0.265981884236772,1,"优化模型 (X+Z)"
0.0266909121757685,0,"优化模型 (X+Z)"
0.00135772510441123,0,"优化模型 (X+Z)"
0.0314873727429752,0,"优化模型 (X+Z)"
0.0226706958445869,0,"优化模型 (X+Z)"
0.0617076925614423,0,"优化模型 (X+Z)"
0.61574189190544,1,"优化模型 (X+Z)"
0.0477677494817718,0,"优化模型 (X+Z)"
0.112506193927514,0,"优化模型 (X+Z)"
0.0497198662524551,0,"优化模型 (X+Z)"
0.45227318501557,1,"优化模型 (X+Z)"
0.0333004538870389,0,"优化模型 (X+Z)"
0.0823403623404746,0,"优化模型 (X+Z)"
0.32819331328291,0,"优化模型 (X+Z)"
0.0225019328589821,0,"优化模型 (X+Z)"
0.0696401219916243,1,"优化模型 (X+Z)"
0.0646485253045006,0,"优化模型 (X+Z)"
0.0280812063629896,0,"优化模型 (X+Z)"
0.171061069779364,0,"优化模型 (X+Z)"
0.0313961738713427,0,"优化模型 (X+Z)"
0.101371073417278,0,"优化模型 (X+Z)"
0.261299917126947,0,"优化模型 (X+Z)"
0.123769053524478,0,"优化模型 (X+Z)"
8.94828948403589e-05,0,"优化模型 (X+Z)"
0.00335458770395849,0,"优化模型 (X+Z)"
0.233736074084895,0,"优化模型 (X+Z)"
0.0217182505854958,0,"优化模型 (X+Z)"
0.106871489757175,0,"优化模型 (X+Z)"
0.202885754164997,0,"优化模型 (X+Z)"
0.61865721535658,1,"优化模型 (X+Z)"
0.0649554850406056,0,"优化模型 (X+Z)"
0.488842517335339,1,"优化模型 (X+Z)"
0.0169293538705839,0,"优化模型 (X+Z)"
0.24096742905308,0,"优化模型 (X+Z)"
0.00516414049774328,0,"优化模型 (X+Z)"
0.0407884002314239,0,"优化模型 (X+Z)"
0.144603117589164,0,"优化模型 (X+Z)"
0.0603836548907426,0,"优化模型 (X+Z)"
0.0807900436295377,0,"优化模型 (X+Z)"
0.0170005846140795,0,"优化模型 (X+Z)"
0.0955013955869558,0,"优化模型 (X+Z)"
0.164079201763455,1,"优化模型 (X+Z)"
0.820067697685398,1,"优化模型 (X+Z)"
0.166718172236883,0,"优化模型 (X+Z)"
0.00509325448546588,0,"优化模型 (X+Z)"
0.0363932719586524,0,"优化模型 (X+Z)"
0.00836698202256727,0,"优化模型 (X+Z)"
0.362656565622802,1,"优化模型 (X+Z)"
0.0197360668687727,0,"优化模型 (X+Z)"
0.417950025940487,1,"优化模型 (X+Z)"
0.141683474666174,0,"优化模型 (X+Z)"
0.553522787962358,0,"优化模型 (X+Z)"
0.369193935045842,0,"优化模型 (X+Z)"
0.105588043726309,0,"优化模型 (X+Z)"
0.0107158473956268,0,"优化模型 (X+Z)"
0.349420533661383,1,"优化模型 (X+Z)"
0.117742243101085,0,"优化模型 (X+Z)"
0.929190512721811,0,"优化模型 (X+Z)"
0.0315895601898533,0,"优化模型 (X+Z)"
0.213504363321958,0,"优化模型 (X+Z)"
0.139563119961513,0,"优化模型 (X+Z)"
0.306415138669257,1,"优化模型 (X+Z)"
0.0407386367851324,0,"优化模型 (X+Z)"
0.00439625425942577,0,"优化模型 (X+Z)"
0.0143865294551461,0,"优化模型 (X+Z)"
0.0547728896680637,0,"优化模型 (X+Z)"
0.00853778581972478,0,"优化模型 (X+Z)"
0.0263488813755417,0,"优化模型 (X+Z)"
0.455309974248888,0,"优化模型 (X+Z)"
0.714545779498684,1,"优化模型 (X+Z)"
0.103668288289169,0,"优化模型 (X+Z)"
0.127556598616681,0,"优化模型 (X+Z)"
0.214465480495731,0,"优化模型 (X+Z)"
0.136737518749037,0,"优化模型 (X+Z)"
0.0126351176050254,0,"优化模型 (X+Z)"
0.0189777432414922,0,"优化模型 (X+Z)"
0.0748901996353763,0,"优化模型 (X+Z)"
0.0179720005882767,0,"优化模型 (X+Z)"
0.564716143435825,0,"优化模型 (X+Z)"
0.43213724933884,0,"优化模型 (X+Z)"
0.10189495323423,0,"优化模型 (X+Z)"
0.338165129507886,0,"优化模型 (X+Z)"
0.178942015627562,0,"优化模型 (X+Z)"
0.27676333195715,0,"优化模型 (X+Z)"
0.734161500327476,0,"优化模型 (X+Z)"
0.299007593028232,0,"优化模型 (X+Z)"
0.00855516237255134,0,"优化模型 (X+Z)"
0.00411766625995347,0,"优化模型 (X+Z)"
0.0421643826135776,1,"优化模型 (X+Z)"
0.0400022196188067,0,"优化模型 (X+Z)"
0.0612287603424565,1,"优化模型 (X+Z)"
0.0120714307379448,0,"优化模型 (X+Z)"
0.00913393270101363,0,"优化模型 (X+Z)"
0.0206814200927616,0,"优化模型 (X+Z)"
0.216524328929355,0,"优化模型 (X+Z)"
0.825159790896957,1,"优化模型 (X+Z)"
0.253579297207444,0,"优化模型 (X+Z)"
0.319164536621497,0,"优化模型 (X+Z)"
0.0473224953487031,0,"优化模型 (X+Z)"
0.00898496135848836,0,"优化模型 (X+Z)"
0.172319516996971,0,"优化模型 (X+Z)"
0.008699229010167,0,"优化模型 (X+Z)"
0.0454434909985141,0,"优化模型 (X+Z)"
0.0296608118133472,0,"优化模型 (X+Z)"
0.482900172514198,0,"优化模型 (X+Z)"
0.232074510526611,1,"优化模型 (X+Z)"
0.0198277807580452,0,"优化模型 (X+Z)"
0.0133704791557265,0,"优化模型 (X+Z)"
0.151269747276513,0,"优化模型 (X+Z)"
0.00827267744606803,0,"优化模型 (X+Z)"
0.307434608057211,0,"优化模型 (X+Z)"
0.015622765051853,0,"优化模型 (X+Z)"
0.478384159779337,1,"优化模型 (X+Z)"
0.0363608346792838,0,"优化模型 (X+Z)"
0.1578149620304,0,"优化模型 (X+Z)"
0.129488910167627,0,"优化模型 (X+Z)"
0.0363228309787131,0,"优化模型 (X+Z)"
0.27168612897972,1,"优化模型 (X+Z)"
0.0292598514784455,0,"优化模型 (X+Z)"
0.0701874933947176,0,"优化模型 (X+Z)"
0.0842480624817633,0,"优化模型 (X+Z)"
0.0129245199244033,0,"优化模型 (X+Z)"
0.413574595483218,1,"优化模型 (X+Z)"
0.0264777811935328,0,"优化模型 (X+Z)"
0.192263328206593,1,"优化模型 (X+Z)"
0.225381470859173,1,"优化模型 (X+Z)"
0.119064302514768,0,"优化模型 (X+Z)"
0.0171951845753144,0,"优化模型 (X+Z)"
0.150387014756919,0,"优化模型 (X+Z)"
0.0204544196358938,1,"优化模型 (X+Z)"
0.0960631395608388,0,"优化模型 (X+Z)"
0.158937360523657,0,"优化模型 (X+Z)"
0.252876482985098,0,"优化模型 (X+Z)"
0.23052800100801,0,"优化模型 (X+Z)"
0.00614539580479535,0,"优化模型 (X+Z)"
0.300955702135481,1,"优化模型 (X+Z)"
0.00677078577060747,0,"优化模型 (X+Z)"
0.275685465224974,1,"优化模型 (X+Z)"
0.0539877064637098,0,"优化模型 (X+Z)"
0.00825217549755145,0,"优化模型 (X+Z)"
0.05745057933494,0,"优化模型 (X+Z)"
0.614293046572027,0,"优化模型 (X+Z)"
0.291124155360939,0,"优化模型 (X+Z)"
0.563253391187335,0,"优化模型 (X+Z)"
0.116106958291346,0,"优化模型 (X+Z)"
0.0529731852467501,0,"优化模型 (X+Z)"
0.0149843605400368,0,"优化模型 (X+Z)"
0.0225601734181052,0,"优化模型 (X+Z)"
0.0129888038694215,0,"优化模型 (X+Z)"
0.142082298565892,1,"优化模型 (X+Z)"
0.0494457252829837,0,"优化模型 (X+Z)"
0.746391179811725,1,"优化模型 (X+Z)"
0.00211743406149994,0,"优化模型 (X+Z)"
0.0402114949081075,0,"优化模型 (X+Z)"
0.00379443583542096,0,"优化模型 (X+Z)"
0.347693905237915,0,"优化模型 (X+Z)"
0.025387428000382,0,"优化模型 (X+Z)"
0.0619735704402083,0,"优化模型 (X+Z)"
0.230428713565135,1,"优化模型 (X+Z)"
0.111040454411432,0,"优化模型 (X+Z)"
0.00968430030488972,0,"优化模型 (X+Z)"
0.151495334594809,0,"优化模型 (X+Z)"
0.525159995669631,0,"优化模型 (X+Z)"
0.0520489320363395,0,"优化模型 (X+Z)"
0.0904259018024852,1,"优化模型 (X+Z)"
0.354739189483599,0,"优化模型 (X+Z)"
0.113941290726677,0,"优化模型 (X+Z)"
0.00341648847924839,0,"优化模型 (X+Z)"
0.0709937000827079,0,"优化模型 (X+Z)"
0.00594687240775463,0,"优化模型 (X+Z)"
0.099939701975486,0,"优化模型 (X+Z)"
0.609025838695313,0,"优化模型 (X+Z)"
0.246968829185911,0,"优化模型 (X+Z)"
0.913358987723731,1,"优化模型 (X+Z)"
0.0216204719881758,0,"优化模型 (X+Z)"
0.495540604756769,1,"优化模型 (X+Z)"
0.563420919328112,0,"优化模型 (X+Z)"
0.230526621660603,0,"优化模型 (X+Z)"
0.0103089859798666,0,"优化模型 (X+Z)"
0.714633064372798,0,"优化模型 (X+Z)"
0.0125358880618574,0,"优化模型 (X+Z)"
0.550420796132391,0,"优化模型 (X+Z)"
0.559600295348281,1,"优化模型 (X+Z)"
0.0314405597762622,0,"优化模型 (X+Z)"
0.394550821585167,0,"优化模型 (X+Z)"
0.00835870014198707,0,"优化模型 (X+Z)"
0.0248095188303684,0,"优化模型 (X+Z)"
0.0284388441023294,1,"优化模型 (X+Z)"
0.59842037626259,1,"优化模型 (X+Z)"
0.14180702061063,0,"优化模型 (X+Z)"
0.0520120295397618,0,"优化模型 (X+Z)"
0.0100470683467245,0,"优化模型 (X+Z)"
0.0470435547506056,1,"优化模型 (X+Z)"
0.0491706304232713,0,"优化模型 (X+Z)"
0.0905014916703175,0,"优化模型 (X+Z)"
0.0176446140557435,0,"优化模型 (X+Z)"
0.733879713423389,0,"优化模型 (X+Z)"
0.0535746532414826,0,"优化模型 (X+Z)"
0.00517040482446813,0,"优化模型 (X+Z)"
0.00762707418267962,0,"优化模型 (X+Z)"
0.098404148024178,0,"优化模型 (X+Z)"
0.156522734914428,1,"优化模型 (X+Z)"
0.190224135170697,0,"优化模型 (X+Z)"
0.176485646351946,1,"优化模型 (X+Z)"
0.024484890318306,0,"优化模型 (X+Z)"
0.236338054312947,1,"优化模型 (X+Z)"
0.0220065046994194,0,"优化模型 (X+Z)"
0.312567312482292,1,"优化模型 (X+Z)"
0.177611928722304,0,"优化模型 (X+Z)"
0.0146959185988828,0,"优化模型 (X+Z)"
0.124566791253078,1,"优化模型 (X+Z)"
0.0274084821556827,0,"优化模型 (X+Z)"
0.144862794825968,0,"优化模型 (X+Z)"
0.296853708688268,1,"优化模型 (X+Z)"
0.328168379092672,1,"优化模型 (X+Z)"
0.598357725213845,0,"优化模型 (X+Z)"
0.397526368648922,0,"优化模型 (X+Z)"
0.44130090160585,0,"优化模型 (X+Z)"
0.00901487009919215,0,"优化模型 (X+Z)"
0.893587235740768,1,"优化模型 (X+Z)"
0.0396708314307136,0,"优化模型 (X+Z)"
0.099362105641492,0,"优化模型 (X+Z)"
0.00268176124576797,0,"优化模型 (X+Z)"
0.00947503077675936,0,"优化模型 (X+Z)"
0.0397797714191145,0,"优化模型 (X+Z)"
0.120372886106868,0,"优化模型 (X+Z)"
0.16542791466343,0,"优化模型 (X+Z)"
0.517360260406688,1,"优化模型 (X+Z)"
0.147678086664237,0,"优化模型 (X+Z)"
0.0229983339494263,0,"优化模型 (X+Z)"
0.0543225758014979,0,"优化模型 (X+Z)"
0.0168931403618855,0,"优化模型 (X+Z)"
0.133861471897683,0,"优化模型 (X+Z)"
0.0986044934868242,0,"优化模型 (X+Z)"
0.130472668234813,1,"优化模型 (X+Z)"
0.0109900257892646,0,"优化模型 (X+Z)"
0.487054560344393,1,"优化模型 (X+Z)"
0.458312201315933,1,"优化模型 (X+Z)"
0.00270252289618961,0,"优化模型 (X+Z)"
0.0136486717022216,0,"优化模型 (X+Z)"
0.145687905644232,1,"优化模型 (X+Z)"
0.339266788294045,0,"优化模型 (X+Z)"
0.0276209109841449,0,"优化模型 (X+Z)"
0.252158503092172,0,"优化模型 (X+Z)"
0.0125340691586095,0,"优化模型 (X+Z)"
0.312463141889591,0,"优化模型 (X+Z)"
0.0429110244334843,0,"优化模型 (X+Z)"
0.0053144846591699,0,"优化模型 (X+Z)"
0.351001117751157,0,"优化模型 (X+Z)"
0.491551605475889,1,"优化模型 (X+Z)"
0.111534728534645,0,"优化模型 (X+Z)"
0.314545292024751,0,"优化模型 (X+Z)"
0.0736281925365929,0,"优化模型 (X+Z)"
0.040105656620928,0,"优化模型 (X+Z)"
0.15049849771017,0,"优化模型 (X+Z)"
0.0708440738798945,0,"优化模型 (X+Z)"
0.0040054417982492,0,"优化模型 (X+Z)"
0.012688172273622,0,"优化模型 (X+Z)"
0.0646165580650522,0,"优化模型 (X+Z)"
0.591688641669762,0,"优化模型 (X+Z)"
0.0406875984260709,0,"优化模型 (X+Z)"
0.158836420724648,0,"优化模型 (X+Z)"
0.134162415201663,1,"优化模型 (X+Z)"
0.0267371258428418,0,"优化模型 (X+Z)"
0.339999666004342,0,"优化模型 (X+Z)"
0.00402774585274965,0,"优化模型 (X+Z)"
0.00821825455674241,1,"优化模型 (X+Z)"
0.00821091853391727,0,"优化模型 (X+Z)"
0.207361884302788,0,"优化模型 (X+Z)"
0.116013866795625,0,"优化模型 (X+Z)"
0.01965843978995,0,"优化模型 (X+Z)"
0.00333352462519583,0,"优化模型 (X+Z)"
0.0461923438615541,0,"优化模型 (X+Z)"
0.158317669027719,0,"优化模型 (X+Z)"
0.0350548534427162,0,"优化模型 (X+Z)"
0.00453658928700426,0,"优化模型 (X+Z)"
0.0301976094253714,0,"优化模型 (X+Z)"
0.13229516055992,1,"优化模型 (X+Z)"
0.120309104987581,0,"优化模型 (X+Z)"
0.0139177668035102,0,"优化模型 (X+Z)"
0.0202002225386039,0,"优化模型 (X+Z)"
0.0994971249292794,0,"优化模型 (X+Z)"
0.0222054042543322,0,"优化模型 (X+Z)"
0.048287552595211,0,"优化模型 (X+Z)"
0.112445367391955,0,"优化模型 (X+Z)"
0.233770469751684,0,"优化模型 (X+Z)"
0.320812417075449,1,"优化模型 (X+Z)"
0.443863885294691,1,"优化模型 (X+Z)"
0.0269391112773335,0,"优化模型 (X+Z)"
0.850383811448912,1,"优化模型 (X+Z)"
0.197231007292911,0,"优化模型 (X+Z)"
0.367850972206549,0,"优化模型 (X+Z)"
0.00686117484556259,0,"优化模型 (X+Z)"
0.0775140201923045,0,"优化模型 (X+Z)"
0.0187468223192346,0,"优化模型 (X+Z)"
0.0585735818268115,0,"优化模型 (X+Z)"
0.00281876731152479,0,"优化模型 (X+Z)"
0.0496116830186908,0,"优化模型 (X+Z)"
0.169174507183263,0,"优化模型 (X+Z)"
0.796821022976896,1,"优化模型 (X+Z)"
0.368763596988631,0,"优化模型 (X+Z)"
0.00494841599051507,0,"优化模型 (X+Z)"
0.570268562218582,0,"优化模型 (X+Z)"
0.0888610095714973,0,"优化模型 (X+Z)"
0.114974433763191,0,"优化模型 (X+Z)"
0.113976708473834,0,"优化模型 (X+Z)"
0.242335751945638,0,"优化模型 (X+Z)"
0.0667741935479782,0,"优化模型 (X+Z)"
0.208224091846176,0,"优化模型 (X+Z)"
0.0112593405726119,0,"优化模型 (X+Z)"
0.169464892919967,0,"优化模型 (X+Z)"
0.0802651732253443,0,"优化模型 (X+Z)"
0.107899884585864,0,"优化模型 (X+Z)"
0.243612306238231,1,"优化模型 (X+Z)"
0.00189756135927486,0,"优化模型 (X+Z)"
0.0209706288814142,0,"优化模型 (X+Z)"
0.0539387548150396,0,"优化模型 (X+Z)"
0.032016769974797,0,"优化模型 (X+Z)"
0.049172411211018,0,"优化模型 (X+Z)"
0.381640828038285,1,"优化模型 (X+Z)"
0.0249253001564711,0,"优化模型 (X+Z)"
0.791492289335313,1,"优化模型 (X+Z)"
0.740127250089328,0,"优化模型 (X+Z)"
0.175626709900668,0,"优化模型 (X+Z)"
0.165368989946992,0,"优化模型 (X+Z)"
0.0420686671943569,0,"优化模型 (X+Z)"
0.260252498861625,0,"优化模型 (X+Z)"
0.125710186935164,0,"优化模型 (X+Z)"
0.34017803937571,1,"优化模型 (X+Z)"
0.224535532593783,0,"优化模型 (X+Z)"
0.01912278095187,0,"优化模型 (X+Z)"
0.0464433012678182,0,"优化模型 (X+Z)"
0.400636095879737,1,"优化模型 (X+Z)"
0.0130009930785868,0,"优化模型 (X+Z)"
0.303132616228689,1,"优化模型 (X+Z)"
0.0281133246520217,0,"优化模型 (X+Z)"
0.299420816560138,0,"优化模型 (X+Z)"
0.183102632348682,0,"优化模型 (X+Z)"
0.79599143863368,1,"优化模型 (X+Z)"
0.24737982125381,0,"优化模型 (X+Z)"
0.101298448220769,0,"优化模型 (X+Z)"
0.00888708085219929,0,"优化模型 (X+Z)"
0.294045177992504,0,"优化模型 (X+Z)"
0.0328090794517943,0,"优化模型 (X+Z)"
0.0260561951255644,0,"优化模型 (X+Z)"
0.443165861504698,0,"优化模型 (X+Z)"
0.136234985062966,1,"优化模型 (X+Z)"
0.254581696865703,1,"优化模型 (X+Z)"
0.0386019953428584,0,"优化模型 (X+Z)"
0.0950675864894602,0,"优化模型 (X+Z)"
0.144430129390801,0,"优化模型 (X+Z)"
0.135918573003127,0,"优化模型 (X+Z)"
0.0300799974449937,0,"优化模型 (X+Z)"
0.229547398638061,1,"优化模型 (X+Z)"
0.0283583991929469,0,"优化模型 (X+Z)"
0.00624937005358027,0,"优化模型 (X+Z)"
0.435145560992158,0,"优化模型 (X+Z)"
0.0478567974500468,0,"优化模型 (X+Z)"
0.161020769636362,0,"优化模型 (X+Z)"
0.280151256328557,0,"优化模型 (X+Z)"
0.616528898688956,1,"优化模型 (X+Z)"
0.0116420137122484,0,"优化模型 (X+Z)"
0.072262220728511,0,"优化模型 (X+Z)"
0.0474515061964147,0,"优化模型 (X+Z)"
0.130417164054065,0,"优化模型 (X+Z)"
0.128414608963161,0,"优化模型 (X+Z)"
0.126026329407883,0,"优化模型 (X+Z)"
0.367616553844285,0,"优化模型 (X+Z)"
0.00834903428847028,0,"优化模型 (X+Z)"
0.153002748478941,0,"优化模型 (X+Z)"
0.199360756245095,0,"优化模型 (X+Z)"
0.0526450435888118,0,"优化模型 (X+Z)"
0.0332607991478985,0,"优化模型 (X+Z)"
0.16920818283606,0,"优化模型 (X+Z)"
0.00632240315257966,0,"优化模型 (X+Z)"
0.0125504969310108,0,"优化模型 (X+Z)"
0.00602311254293587,0,"优化模型 (X+Z)"
0.0691022421516419,0,"优化模型 (X+Z)"
0.292121449338679,1,"优化模型 (X+Z)"
0.0675440330231174,0,"优化模型 (X+Z)"
0.0332219696211609,0,"优化模型 (X+Z)"
0.300683504349478,1,"优化模型 (X+Z)"
0.00748012722312089,0,"优化模型 (X+Z)"
0.153858075986605,0,"优化模型 (X+Z)"
0.1198236934366,0,"优化模型 (X+Z)"
0.00858555163091783,0,"优化模型 (X+Z)"
0.195033823267294,1,"优化模型 (X+Z)"
0.681603582361593,0,"优化模型 (X+Z)"
0.299885295605592,0,"优化模型 (X+Z)"
0.0462156112562939,0,"优化模型 (X+Z)"
0.00845598429263441,1,"优化模型 (X+Z)"
0.0258361818769314,0,"优化模型 (X+Z)"
0.404206805924052,0,"优化模型 (X+Z)"
0.0514019087584314,0,"优化模型 (X+Z)"
0.0231820398351143,0,"优化模型 (X+Z)"
0.544763079016044,1,"优化模型 (X+Z)"
0.08960713486254,0,"优化模型 (X+Z)"
0.508429678668147,1,"优化模型 (X+Z)"
0.150367928364453,0,"优化模型 (X+Z)"
0.343304561840699,1,"优化模型 (X+Z)"
0.00530951278920023,0,"优化模型 (X+Z)"
0.320596394920311,0,"优化模型 (X+Z)"
0.00464879229703904,0,"优化模型 (X+Z)"
0.0133602539521342,0,"优化模型 (X+Z)"
0.0261824107489879,0,"优化模型 (X+Z)"
0.00912552865825162,0,"优化模型 (X+Z)"
0.0129357759985779,0,"优化模型 (X+Z)"
0.00458486903324385,0,"优化模型 (X+Z)"
0.571546955996077,1,"优化模型 (X+Z)"
0.121974275043105,0,"优化模型 (X+Z)"
0.0104702785759579,0,"优化模型 (X+Z)"
0.0879542333853812,1,"优化模型 (X+Z)"
0.0201617363771792,0,"优化模型 (X+Z)"
0.208018272875891,0,"优化模型 (X+Z)"
0.00618438206770142,0,"优化模型 (X+Z)"
0.109896793712842,0,"优化模型 (X+Z)"
0.0154128984217994,0,"优化模型 (X+Z)"
0.0475340086905087,0,"优化模型 (X+Z)"
0.826051136654033,1,"优化模型 (X+Z)"
0.0859429327791565,0,"优化模型 (X+Z)"
0.447431620631372,0,"优化模型 (X+Z)"
0.023524125122818,0,"优化模型 (X+Z)"
0.665399454219416,0,"优化模型 (X+Z)"
0.298561985946258,1,"优化模型 (X+Z)"
0.363588540895116,0,"优化模型 (X+Z)"
0.319339473799441,0,"优化模型 (X+Z)"
0.31005952832382,0,"优化模型 (X+Z)"
0.170730002727611,0,"优化模型 (X+Z)"
0.145795384077839,0,"优化模型 (X+Z)"
0.115762863828717,0,"优化模型 (X+Z)"
0.110981657257044,0,"优化模型 (X+Z)"
0.0437639616754227,0,"优化模型 (X+Z)"
0.0102534987179708,0,"优化模型 (X+Z)"
0.233807097932291,0,"优化模型 (X+Z)"
0.106149712017568,0,"优化模型 (X+Z)"
0.0332764692113914,0,"优化模型 (X+Z)"
0.04022637171306,0,"优化模型 (X+Z)"
0.0188101025020637,0,"优化模型 (X+Z)"
0.110067855084501,0,"优化模型 (X+Z)"
0.0599534183434548,0,"优化模型 (X+Z)"
0.0217267074821908,0,"优化模型 (X+Z)"
0.380754916780153,0,"优化模型 (X+Z)"
0.357798531590822,0,"优化模型 (X+Z)"
0.178307249994298,1,"优化模型 (X+Z)"
0.26794836114254,0,"优化模型 (X+Z)"
0.158420701566753,0,"优化模型 (X+Z)"
0.211880754931322,1,"优化模型 (X+Z)"
0.83297249152817,1,"优化模型 (X+Z)"
0.0215836381968241,0,"优化模型 (X+Z)"
0.0520661307144227,0,"优化模型 (X+Z)"
0.289411720329592,1,"优化模型 (X+Z)"
0.36480536564309,1,"优化模型 (X+Z)"
0.111046107829421,0,"优化模型 (X+Z)"
0.018267976357458,0,"优化模型 (X+Z)"
0.0287341757804871,0,"优化模型 (X+Z)"
0.213853259615332,1,"优化模型 (X+Z)"
0.00886363592575409,0,"优化模型 (X+Z)"
0.648805088183242,1,"优化模型 (X+Z)"
0.183559094207278,0,"优化模型 (X+Z)"
0.204130207455985,0,"优化模型 (X+Z)"
0.0135191529206488,0,"优化模型 (X+Z)"
0.612811609684094,0,"优化模型 (X+Z)"
0.0280197537690136,0,"优化模型 (X+Z)"
0.0783662246065691,0,"优化模型 (X+Z)"
0.240762043416337,0,"优化模型 (X+Z)"
0.465640118477987,1,"优化模型 (X+Z)"
0.101700900247086,0,"优化模型 (X+Z)"
0.0636630019965525,0,"优化模型 (X+Z)"
0.0931717142207608,1,"优化模型 (X+Z)"
0.00491361912963904,0,"优化模型 (X+Z)"
0.0240278755534917,0,"优化模型 (X+Z)"
0.398810846299732,1,"优化模型 (X+Z)"
0.0977451660388308,0,"优化模型 (X+Z)"
0.19086607127394,1,"优化模型 (X+Z)"
0.0752784106604671,0,"优化模型 (X+Z)"
0.0800176014073424,0,"优化模型 (X+Z)"
0.298153068502476,0,"优化模型 (X+Z)"
0.00366344129317514,0,"优化模型 (X+Z)"
0.1246281213577,0,"优化模型 (X+Z)"
0.320360989938998,0,"优化模型 (X+Z)"
0.0856010707536635,1,"优化模型 (X+Z)"
0.133481304359043,0,"优化模型 (X+Z)"
0.0773415296150489,0,"优化模型 (X+Z)"
0.00481670683079653,0,"优化模型 (X+Z)"
0.0220728790278753,0,"优化模型 (X+Z)"
0.118749320201951,0,"优化模型 (X+Z)"
0.0409818758633046,0,"优化模型 (X+Z)"
0.251854274443139,0,"优化模型 (X+Z)"
0.328256384923335,0,"优化模型 (X+Z)"
0.123066735122148,1,"优化模型 (X+Z)"
0.3229397508136,0,"优化模型 (X+Z)"
0.228586462823437,0,"优化模型 (X+Z)"
0.0360513554093439,0,"优化模型 (X+Z)"
0.137055274359809,0,"优化模型 (X+Z)"
0.00804344932129163,0,"优化模型 (X+Z)"
0.0349022939959087,0,"优化模型 (X+Z)"
0.516565088146337,1,"优化模型 (X+Z)"
0.0126843743841706,0,"优化模型 (X+Z)"
0.0414889563852596,0,"优化模型 (X+Z)"
0.0349989757504746,0,"优化模型 (X+Z)"
0.52544815829172,0,"优化模型 (X+Z)"
0.255039492042441,0,"优化模型 (X+Z)"
0.332461530820768,1,"优化模型 (X+Z)"
0.278723681043909,0,"优化模型 (X+Z)"
0.0177526479067375,0,"优化模型 (X+Z)"
0.200562443940942,1,"优化模型 (X+Z)"
0.208039899455304,1,"优化模型 (X+Z)"
0.534756304495815,0,"优化模型 (X+Z)"
0.156945238224593,0,"优化模型 (X+Z)"
0.0214552179824261,0,"优化模型 (X+Z)"
0.00638577847683506,0,"优化模型 (X+Z)"
0.0700839151256149,0,"优化模型 (X+Z)"
0.197977654541184,1,"优化模型 (X+Z)"
0.0189122339406082,0,"优化模型 (X+Z)"
0.044167438494255,0,"优化模型 (X+Z)"
0.47181819212854,0,"优化模型 (X+Z)"
0.103970225262079,0,"优化模型 (X+Z)"
0.205705979597905,1,"优化模型 (X+Z)"
0.0287893008903444,0,"优化模型 (X+Z)"
0.0528179027523041,0,"优化模型 (X+Z)"
0.71867032051125,1,"优化模型 (X+Z)"
0.0376883287799504,0,"优化模型 (X+Z)"
0.187661207829647,0,"优化模型 (X+Z)"
0.224362170380826,0,"优化模型 (X+Z)"
0.0516831761231141,0,"优化模型 (X+Z)"
0.0255472325532448,0,"优化模型 (X+Z)"
0.0366923600669012,0,"优化模型 (X+Z)"
0.134625631272809,0,"优化模型 (X+Z)"
0.0346897290892657,1,"优化模型 (X+Z)"
